mongo25_query1
0.0019,0.0005,0.0004,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0003,0.0003,0.0003,0.0003,0.0004,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
mongo50_query1
0.0016,0.0005,0.0004,0.0004,0.0003,0.0003,0.0004,0.0003,0.0003,0.0003,0.0003,0.0004,0.0003,0.0003,0.0004,0.0003,0.0004,0.0003,0.0004,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0003,0.0003,0.0003,0.0003,0.0003
mongo75_query1
0.0007,0.0004,0.0003,0.0003,0.0004,0.0004,0.0004,0.0003,0.0004,0.0004,0.0003,0.0004,0.0004,0.0004,0.0004,0.0003,0.0004,0.0003,0.0003,0.0003,0.0003,0.0004,0.0003,0.0004,0.0003,0.0003,0.0004,0.0004,0.0003,0.0003,0.0004
mongo100_query1
0.001,0.0004,0.0003,0.0004,0.0004,0.0004,0.0003,0.0003,0.0004,0.0004,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0003,0.0004
mongo25_query2
0.0019,0.0004,0.0004,0.0003,0.0003,0.0004,0.0003,0.0004,0.0003,0.0003,0.0004,0.0003,0.0004,0.0003,0.0003,0.0004,0.0003,0.0004,0.0003,0.0003,0.0004,0.0003,0.0004,0.0003,0.0004,0.0003,0.0003,0.0003,0.0003,0.0004,0.0003
mongo50_query2
0.0013,0.0004,0.0004,0.0004,0.0003,0.0003,0.0004,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0003,0.0004,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0003,0.0004,0.0003,0.0003,0.0003,0.0003,0.0004,0.0003
mongo75_query2
0.0007,0.0004,0.0003,0.0003,0.0004,0.0004,0.0004,0.0004,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0004,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0004,0.0003,0.0003
mongo100_query2
0.0006,0.0004,0.0004,0.0004,0.0004,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0003,0.0003,0.0004,0.0003,0.0004,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0005,0.0004,0.0004,0.0003,0.0003
